id,name,host_id,host_name,room_type,price,minimum_nights,availability_365
29221532,301 Hospital Shijingshan Hospital Chaoyang West District Hospital No. 1 Metro Badang Amusement Park Station Lu Vali Bed and Bed and Independence One Room Decoction Cookfruit Twin Room,220162494,Forever,Entire home/apt,255,1,364
29221571,"Pick up, close to Northern Engineering, Happy Valley, Panjiayuan, Shili River Metro, Cancer Hospital, Chaoyang Emergency Hospital,",220162333,Medium,Entire home/apt,376,1,364
29221881,"Pick up, close to Tiananmen, Tongren Hospital, Tiantan, Wangfujing, Chongwenmen Metro Station.",220162333,Medium,Entire home/apt,899,1,350
29222076,Eight Pantry Orchard Station 40 minutes directly to Tiananmen Warm bright small bedroom,182597546,Julie,Private room,671,1,121
29222495,Beijing s single family residence,220142210,Qi,Private room,262,1,90
29222819,Sanlitun Village 30 sec to subway station,69306642,Xiao,Entire home/apt,497,1,344
29223211,Simple fashion two bedroom rental Baisi Bay Home Shoot   Party   Garden,36114138,IHOME Harmonize Apartment,Entire home/apt,597,1,137
29223320,"Mu Bei Youth Apartment, Near Library Subway Station",220170003,电,Shared room,67,1,365
29224475, Double Well   International Trade  Baisu Bay Happy Valley,181718132,Seedlings,Entire home/apt,691,1,87
29224663, Quality List Beijing South Railway Station  Metro Direct Tiantian Mate Palace   Wangfujing Dongdan   Walk Tiantan Park   Sleeping,159064202,Origami,Entire home/apt,698,1,84
29224752,Academic space close to airport,41181139,Lucia,Entire home/apt,597,1,364
29224853,Heart Creek Building,220177434,Xixai,Private room,389,1,364
29224953, Spring Special   Wooden Land  Beijing Children s Hospital. Fuwai Hospital. Beijing West Railway Station. Wangfujing. Metro Line 1 Muxi Station,139578376,Xiuqing,Entire home/apt,510,1,353
29225117, My Girl Age  downstairs Chaoyang Hospital East Third Ring Romance   Near Sanlitun Guomao Zhanhe Palace Guojun Nanluoguxiang North Hai Shraihai,219585060,Honesty,Entire home/apt,470,1,254
29225298,Beijing CBD Loft Apartment Hotel Service SUITE A,204985169,Coovil,Entire home/apt,698,1,364
29225374,"Subway Line 14, Line 15, Line 15, Marqui, Lower 5, free parking, 5 ring road, very convenient, Wangjing is very close",123527874,Bamboo,Private room,201,1,0
29226493,Quiet,215988152,Evening wind,Private room,262,1,180
29227050,Long rent special offer official camp Subway Exit Guanganmen Music College West Station South Railway Station Xidan Boutique Sunshine Community Square Rental,141039724,Rural,Entire home/apt,309,1,335
29227133,Two bedroom apartment walkable to Sanlitun  Subway,196733623,Christina,Entire home/apt,396,1,112
29227515,Beijing International Trade CBD Super Duplex Apartment Hotel Services Suite B,204985169,Coovil,Private room,678,1,363
29227694,CBD Beijing Guomao CBD Super Duplex Apartment Room Service SUITE C,204985169,Coovil,Entire home/apt,678,1,364
29228149,"Each house 530 Beijing South Railway Station, Nanyuan Airport, subway zero distance hardcover simple one",210214953,Xiao Xiao,Entire home/apt,329,1,361
29228310,High Rise Luxurious Studio in Tsinghua East,8760298,Zijun,Entire home/apt,497,3,270
29228689," Yan Yu  Beside Double National Trade, near Temple, Art Retro Garden theme, short term business trip to reduce dive, full of natural breath and literary temperament",45312423,Bright,Private room,168,1,82
29230682,"Bird s nest ink Chinese two bedroom, near Anzhen Hospital 203",198529612,Excel,Entire home/apt,550,1,70
29231132,Wangjing Soho   Ali   High end Community Double Rental,219592443,Xiao Huan,Entire home/apt,691,1,83
29234654, Photo preferred  four                 15 150m near Temple   Forbidden City   Sanlitun   Beijing South Railway Station   No Foreigners,70339679,Vivian,Private room,201,1,328
29235071, Photographic preferred  4                           Tiananmen Palace   Sanlitun CBD   Beijing South 150M to Subway,70339679,Vivian,Private room,161,1,340
29236885,East Second Ring Near International Trade,168784120,Kyle,Entire home/apt,396,1,0
29239967,"Hellokitty s dream, Building 46, Guangqu Road, after the sea cigarette bag, Sashrahai, single bed rental, only to live in women, I am also a woman.",220288983,dew,Private room,302,1,365
29240942,"Fresh Poetry, CCTV Building, No. 2 Guanghua Road",219959747,Han Guerge House,Private room,577,1,91
29240956,Beijing Sanlitun San Lake Yunhe,133211533,Open,Private room,329,1,175
29241804,Beijing Chaoyang District Wangjing Sunshine Room,210255402,Yan Jin,Private room,302,1,0
29242507,Dust,39698803,Fei,Private room,436,2,362
29243035,"Morarandi high end quality Sanya, Tiananmen, Tiantan, Shili River, Sanlitun, International Trade, Subway Station 50 meters, 14 Line 14",203908853,Jie Qiong,Entire home/apt,785,1,365
29243105,Sun Palace                      ,183049959,Jinbo,Shared room,67,1,365
29243190," Six wild  Net red characteristics            Romantic LOFT, near Qinglong Lake, Nangong Hot Springs, luxury decoration, super good, new housing launched experience price ",220320734,Jail,Entire home/apt,295,1,353
29243242,"The green wild fairy is a beautiful three bedroom, Tiananmen, Tiantan, Shili River, Sanlitun, International Trade, Subway Station 50 meters, 14 Line 14",203908853,Jie Qiong,Entire home/apt,691,1,362
29243349,Sanyuan Bridge Sun Palace Pharma Residence Nearby Four Bed Bed Rental Cleaning and Cleaning,183049959,Jinbo,Shared room,87,1,365
29243680,Badaling Great Wall Railway Station Antique Sihe Court Hardcover Room For Rent Warm Romantic Style,183049959,Jinbo,Private room,127,1,181
29243852,Sanli Bridge Sanlitun Yansha Bridge No. 8 Hotel Apartment,220322602,Li,Entire home/apt,631,1,180
29245036,"Kowloon Mountain, Shuangjing Double Metro   Community 1st Floor   Bright Spot Space",220335908,Celebrate,Private room,114,15,88
29245942,"The original supply and marketing agency in the original supply, the house is a stone wall, the summer special accommodation is cool, don t have a flavor      ",220333654,Xiaoyan,Entire home/apt,242,1,365
29247774,East Five Rings Simple Comfort Size Beds,50936519,Month,Private room,141,3,91
29247969," Qing Wuju  Northern European Wind Coincidence Co Duty During the 21st line, Line 6, direct access, Tiananmen, Nanluo Lane, etc. CBD Area",144919948,Yan.,Entire home/apt,275,1,282
29249115,Jingjiao European Care Villa  Orenda tribe certification ,214566448,Xiaobing,Entire home/apt,4402,1,87
29249576, Heart  l to Yangjang   Rongjing East Street   BDA International Square   Shanghai Salon   Knight Center   Economic Building Box Ma Fat Suit,220050148,Hakami,Entire home/apt,228,1,356
29249697,Youma Mes,220367069,Flash,Entire home/apt,456,1,355
29251532,"Jinsong, Guangqumen, Guangqumen, Panjiayuan, Shuangjing Subway Station, nearly 15 flat.",220378731,Small two,Shared room,148,1,0
29252226,"The new community, the room is clean, quiet, safe, there are large supermarkets, subways, bus stops nearby, because of the case of the case ",30452568,Ruijin,Shared room,101,1,347
29252803,"Double Bed with Balcony Room               8  , 13 line Huo Ying Station",207682978,Fish home,Private room,262,1,365
29253748,At the foot of Huangcheng   the Forbidden City Tiananmen Wangfujing Jingyun two bedroom house,155053807,Teresa,Entire home/apt,530,1,337
29253994,"Bird s Nest Water Cube State Conference Center, business room can rent 4",216131513,Wang Huajuan,Entire home/apt,376,1,364
29254261,A Capital Airport New National Exhibition COMTOR Xiangyun Town hardcover big three residence can be a meal party business tourism,129239004,Shado,Entire home/apt,892,1,361
29254909,Nordic style,115571460,Why,Entire home/apt,490,1,357
29256213, Opening Special  Shangdi West Erqi millet opposite constant temperature and humidity smart residential comfort,105883532,Lorie,Private room,101,1,91
29256427,"Airports Flight Topics High end Loft Apartments, Pilots, Zero Drop Flight",59487245,Qing,Entire home/apt,503,1,180
29260735,Nanluoguxiang old Beijing Siheyuan Art Beauty Home  floor heating   air conditioning   sun top   independent kitchen washing machine   latex mattress 24 hours hot water ,220453840,Tong,Entire home/apt,537,1,50
29261549,Fengtai District Beijing South Railway Station West Railway Station Tiantan Hospital Metro Line 10 Fengtai Station First Economic and Trade Station First Economic University Warm and Comfortable,123971082,cockroach,Entire home/apt,591,1,364
29261928,"2 near Sanlitun Taikuli   Industry   International Trade CBD   Agricultural Exhibition Hall   Chaoyang Park   Unity Lake subway station 400M, 5 minutes walk, warm two bedroom",219070605,Worldwide,Private room,329,1,109
29262081, North House  Mediterranean style house   close to Line 2 Gulou Metro   Surrounding Attractions Tiananmen Bell Drum Tower Hainan Gonggu Lane Yonghe Palace Bird Nest Front Door   Couple preferred,206630219,Hirohiro,Entire home/apt,356,1,344
29262127,"Liufangbei Street Metro Warm Two, National Exhibition, Coal General Hospital, No. 13 Subway Canada",160164281,Zhang Zhaohua,Entire home/apt,470,1,306
29262535,"Exclusive listing  Only this set  Don t miss it, are you still hesitating ",220465786,Gao Yongjian,Private room,208,1,364
29263409,Sanlitun in the quiet  long rental offer ,160722561,Julia,Entire home/apt,389,1,276
29263718,"Sanlitun, Chaoyang Hospital, Industrial Site",220476028,Build,Private room,188,1,355
29263746,Warm and comfortable harbor,220006912,Build red,Entire home/apt,3201,1,178
29265585, Ai Xue Cottage   Years  Close to Union Park   International Trade CBD   Sanlitun Night Center   Chinese,128814497,Ai Xue,Private room,201,1,359
29266097,Exquisite Queen Room on the side of Beijing West Second Ring Road,220491494,Sendi,Private room,148,2,358
29267623,Sunflower Hotel Family Apartment 1,220493576,Haixia,Entire home/apt,416,1,363
29267739,Beijing No. 1 No. 4 Hui Eight Practice Subway Room Sunshine Flooring Window Smart Home Whole Rates Straight Tria Forestry Tiananmen Internal Palace,216553140,Cui Yaqin,Entire home/apt,208,1,44
29267995,"Communication University, Metro Line 1, Two Sunshine Sky",215860738,Delicate,Entire home/apt,356,1,365
29268024,Near the airport is close to the five ring from Tiananmen 30 minutes away 50 Spending alien equipment is new,125669499,clean,Entire home/apt,389,1,89
29268075,Communication University Metro Line 1 Sihui Grand Bay Window Sunshine Landscape Cinema Room,215860738,Delicate,Entire home/apt,456,1,365
29269251,"Before the Bird s Nest, Anzhen Hospital 300m independence room, the side of the North Third Ring Road, walking 3 minutes bus station, near Metro Line 8, Line 10",41021702,Bing,Private room,302,1,172
29270057,Huawei North Research Institute Near Shangfeng Shanghuai Jiazhuang Community Room,160427712,WEI,Private room,221,1,0
29270159,Guomao CBD Yizhuang City Township Century Plaza Shopping Center Apartment   Moore Space Loft Jingdong Headquarters,217344724,White,Entire home/apt,369,1,364
29270228,"Anzhen Hospital 300m, Bird s Nest, Yuanmingyuan, Summer Palace, Xiangshan Red Leaf, Forbidden City North Sea, Great Wall, No. 8 Metro, Puppet Theater",41021702,Bing,Private room,302,1,172
29270259,"        Good night  Warm and beautiful one on down, Dakada Road Subway Station   near Country Trade, Sanlitun",128814497,Ai Xue,Entire home/apt,329,1,364
29270634,Warm harbor,220517475,Liu Yan,Private room,201,1,180
29270940,"Sofa   The Night Life Area, Downtown Sofa",208704273,Zhaoyang,Shared room,74,1,340
29272237,"Northern University of Liangxiang University, Northern University",212399587,Chunmei,Entire home/apt,389,1,351
29272354,"Yizhuang Metro Station, Jingdong Headquarters, Li Ning Headquarters, Cultural Park Creative Life Square, Happy Valley, Nanyuan Airport",210028792,Lie,Entire home/apt,416,1,363
29272690, Small Qingxin Residential   City Experience  Dongzhimen Old Guozhan Exhibition Sanlitun Liu Fangzhen and Palace No. 13 center Downtown Downtown is super high sun bed room  ,81597813,Building,Private room,161,2,49
29272925, Ai Shang Sunshine  Xizhimen Zoo Beizhao People s Hospital,192053011,Love,Entire home/apt,470,1,364
29273747,Walk to the front door   Tiananmen   Forbidden City   National Museum   Tiantan Park   Dajie Boquel Street Putting Bus Station Near Metro Line 2 Peace Gate Station,176686539,Xiaohui,Entire home/apt,396,1,162
29273749,   Wei Gongcun   Metro Line 4   Nobi Polytechnic,194857488,Tanado De Koharu Japanese,Private room,336,1,351
29274410,Environmental Science and Technology Park Near Shangfeng Shangshui Shangchain Room,160427712,WEI,Private room,87,1,0
29284473,    landmark Yanqing Liugou boutique homestay,220631481,觅 觅,Private room,577,1,180
29285123,"Near front door street, Tiananmen s luxury bed room",220627866,odd,Entire home/apt,396,1,364
29285403,"Huilongguan gravitational life Chinese villa, Buddha, chess and calligraphy, VR, Xbox, board game ",152332017,Infinity,Entire home/apt,3281,1,365
29285845,Love house,220639245,Ji Ji,Entire home/apt,336,2,364
29287654,Quick to the bowl   Sanlitun is a sunny two live   can live 8 people   Smart mattress   Industrial Bar Street   Near Taikoo CBD Guanda Tunnel   Booking to the East,217839462,Simon,Entire home/apt,557,1,216
29287770, Hutong   Full  Second Ring Hutong Duplex Loft Beijing Station   Forbidden City   Tiananmen   Wangfujing   Convocal Hospital   Industry   Nanluogxiang   Sanlitun,69955838,Donkey,Entire home/apt,295,1,168
29287887, Hutong   Original  Second Ring Road Hutong Duplex LOFT Beijing Station   Forbidden City   Tiananmen   Wangfujing   Convocal Hospital   Industry   Nanluogxiang   Sanlitun,69955838,Donkey,Entire home/apt,295,1,168
29287990, Alley   Original  Second Ring Road Hutong Duplex Loft Beijing Station   Forbidden City   Tiananmen   Wangfujing   Convocal Hospital   Industry   Nanluogu Lane,69955838,Donkey,Entire home/apt,591,1,352
29288482,"Close to the Second Ring City Center, convenient",205589286,Betti,Entire home/apt,483,1,180
29288497, Air Garden  Haidian District   Subway 5min   Renmin University   Tsinghua North University            Boutique   Sanya  Environmental   Comfort Mattress,119706958,Like Yiyi,Entire home/apt,597,1,342
29288541,"14 15 Double Line Subway Station   798 Art District   Jiuxian Bridge   Embankment   Untip SOHO   Travel, Internship, Transfer ... Preferred  a ",200157919,Li Hong,Private room,201,1,362
29288765,Beijing Changping District North Seven Tiantongyuan Central Drama Academy Li Tang Road hardcover two bedroom,220135868,Angela,Entire home/apt,295,1,0
29288975,Warm Beijing Xiaowei,36070471,Evelyn,Entire home/apt,208,3,43
29289207,"14 15 Wangjing double line subway station   close to SOHO   798 Art District   Jiuxian Bridge   Embankment Hong Kong   Internship, Travel, Temporary Transfer preferred  B ",200157919,Li Hong,Private room,201,1,358
29289309,Dawang Road Baisi Bay Post Modern City Boutique Apartment,87589342,Korea,Entire home/apt,168,30,311
29289499,"14 15 Wangjing Station Double Line Subway   Close Up Soho   798 Art Zone   Central Academy of Institute   Embankment   Internship, Travel, Tourism Preferred  C ",200157919,Li Hong,Private room,201,1,363
